leaf_name,iucn_status,domain,kingdom,phylum,N,EDGE2_mean,min,2.5pct,median,97.5pct,max,ED2_mean,min,2.5pct,median,97.5pct,max,p_ext_mean,min,2.5pct,median,97.5pct,max
Turdus_atrogularis_ott455488,No status,no_domain,no_kingdom,no_phylum,1000,0.152145,0.000780,0.007048,0.098512,0.440204,0.463404,0.414414,0.351042,0.355242,0.417097,0.462484,0.469561,0.368742,0.002180,0.017468,0.241713,0.999900,0.999900
Attila_rufus_ott1023154,LC,no_domain,no_kingdom,no_phylum,1000,0.152144,0.005465,0.016786,0.158365,0.259537,0.266736,2.819486,2.748930,2.754196,2.822920,2.872559,2.880059,0.053943,0.001909,0.005930,0.056069,0.092177,0.093228
Todiramphus_recurvirostris_ott3596390,LC,no_domain,no_kingdom,no_phylum,1000,0.152116,0.005814,0.016270,0.158737,0.269488,0.274423,2.941487,2.941470,2.941470,2.941476,2.941574,2.941739,0.051714,0.001977,0.005531,0.053965,0.091617,0.093294
Petrochelidon_pyrrhonota_ott302798,LC,no_domain,no_kingdom,no_phylum,1000,0.152036,0.006083,0.017427,0.161944,0.254750,0.259239,2.784030,2.775228,2.775710,2.782612,2.797929,2.802050,0.054612,0.002180,0.006262,0.058283,0.091583,0.093097
Hypocnemis_peruviana_ott47846,LC,no_domain,no_kingdom,no_phylum,1000,0.151982,0.005556,0.015954,0.163170,0.258560,0.262851,2.811326,2.809763,2.809803,2.810570,2.816302,2.819074,0.054060,0.001977,0.005667,0.058046,0.092012,0.093294
Tricholaema_diademata_ott214984,LC,no_domain,no_kingdom,no_phylum,1000,0.151978,0.004965,0.016036,0.158799,0.274328,0.290157,2.876112,2.437275,2.464038,2.906578,3.207974,3.227943,0.052850,0.001841,0.005528,0.056091,0.091322,0.093294
Attila_bolivianus_ott3599256,LC,no_domain,no_kingdom,no_phylum,1000,0.151963,0.005241,0.016123,0.159193,0.257440,0.266734,2.819655,2.749113,2.754561,2.822787,2.872998,2.878553,0.053877,0.001841,0.005730,0.056332,0.090853,0.093228
Cinnycerthia_peruana_ott932501,LC,no_domain,no_kingdom,no_phylum,1000,0.151622,0.005310,0.014869,0.159344,0.266248,0.271310,2.890648,2.847864,2.850715,2.893858,2.922553,2.925986,0.052451,0.001841,0.005199,0.055210,0.092044,0.093294
Copsychus_saularis_ott465983,LC,no_domain,no_kingdom,no_phylum,1000,0.151610,0.005215,0.014098,0.162449,0.265307,0.289073,2.888043,2.815616,2.816841,2.855851,3.110979,3.280915,0.052487,0.001841,0.004868,0.056244,0.091417,0.093163
Tricholaema_leucomelas_ott214987,LC,no_domain,no_kingdom,no_phylum,1000,0.151517,0.005455,0.014471,0.161951,0.275920,0.292780,2.877761,2.436098,2.468021,2.905820,3.210872,3.227943,0.052660,0.001977,0.005068,0.056178,0.090988,0.093294
Stelgidillas_gracilirostris_ott364718,LC,no_domain,no_kingdom,no_phylum,1000,0.151435,0.005686,0.012435,0.145438,0.353411,0.448344,2.849978,1.982954,2.019450,2.522131,4.465047,4.984104,0.052795,0.001977,0.005003,0.055409,0.091717,0.093130
Amazilia_rosenbergi_ott874279,LC,no_domain,no_kingdom,no_phylum,1000,0.151406,0.005547,0.013662,0.162402,0.260418,0.267655,2.832149,2.758532,2.761792,2.834688,2.888480,2.894717,0.053453,0.001977,0.004803,0.057636,0.092111,0.093294
Basileuterus_rivularis_ott817143,LC,no_domain,no_kingdom,no_phylum,1000,0.151402,0.003414,0.015393,0.137326,0.403176,0.459634,2.807266,1.658230,1.704497,2.372375,4.954547,4.955294,0.053936,0.001909,0.005928,0.056768,0.091946,0.093261
Zosterops_consobrinorum_ott3598285,LC,no_domain,no_kingdom,no_phylum,1000,0.151353,0.006142,0.013099,0.158033,0.267871,0.280224,2.902720,2.762834,2.773927,2.909267,3.010661,3.014835,0.052154,0.002045,0.004401,0.054255,0.091353,0.093196
Colaptes_rupicola_ott1020134,LC,no_domain,no_kingdom,no_phylum,1000,0.151325,0.005159,0.013067,0.161324,0.257507,0.265122,2.816514,2.743472,2.748150,2.820270,2.867728,2.870029,0.053730,0.001841,0.004668,0.057398,0.091648,0.093294
Eremophila_alpestris_ott998122,LC,no_domain,no_kingdom,no_phylum,1000,0.151318,0.005660,0.011827,0.160706,0.275847,0.288582,2.900782,2.578807,2.594655,2.918331,3.137481,3.144771,0.052194,0.001977,0.004133,0.055805,0.091387,0.093196
Onychoprion_anaethetus_ott7639,LC,no_domain,no_kingdom,no_phylum,1000,0.151314,0.006261,0.015037,0.160104,0.269805,0.283001,2.935744,2.748982,2.760490,2.945912,3.080602,3.100883,0.051571,0.002045,0.005126,0.054967,0.090761,0.093228
Ramphastos_dicolorus_ott1030675,LC,no_domain,no_kingdom,no_phylum,1000,0.151299,0.005216,0.018876,0.157625,0.258867,0.264588,2.835233,2.833499,2.833571,2.834949,2.837858,2.838558,0.053363,0.001841,0.006656,0.055585,0.091284,0.093294
Accipiter_hiogaster_ott3596219,No status,no_domain,no_kingdom,no_phylum,1000,0.151227,0.001147,0.009447,0.101619,0.411297,0.418511,0.400720,0.379193,0.380293,0.401878,0.417018,0.418782,0.377215,0.002857,0.023019,0.252796,0.999900,0.999900
Calidris_maritima_ott855479,LC,no_domain,no_kingdom,no_phylum,1000,0.151217,0.005532,0.014047,0.157931,0.272185,0.287853,2.841612,2.474928,2.500038,2.858992,3.103967,3.118074,0.053157,0.001841,0.005460,0.056069,0.091682,0.093294
Philemon_brassi_ott3598795,LC,no_domain,no_kingdom,no_phylum,1000,0.151146,0.005685,0.013735,0.160154,0.264235,0.275482,2.878217,2.733279,2.745103,2.888283,2.980101,2.984976,0.052514,0.001909,0.004994,0.055673,0.091748,0.093261
Syndactyla_ruficollis_ott360807,LC,no_domain,no_kingdom,no_phylum,1000,0.151070,0.005241,0.015362,0.157516,0.259081,0.265312,2.829555,2.794100,2.796693,2.832417,2.856929,2.860779,0.053390,0.001841,0.005400,0.055607,0.091417,0.093294
Ortalis_motmot_ott188788,LC,no_domain,no_kingdom,no_phylum,1000,0.151044,0.005311,0.013399,0.160941,0.258860,0.267367,2.824275,2.768679,2.771302,2.821369,2.893774,2.897679,0.053489,0.001841,0.004800,0.056943,0.091452,0.093294
Chlorophoneus_olivaceus_ott3597889,LC,no_domain,no_kingdom,no_phylum,1000,0.150983,0.005479,0.013791,0.155000,0.272140,0.302861,2.819398,2.466245,2.512931,2.801490,3.200504,3.282339,0.053491,0.001977,0.005131,0.055937,0.091946,0.093228
Turdus_maximus_ott168082,No status,no_domain,no_kingdom,no_phylum,1000,0.150960,0.001020,0.005365,0.094817,0.495804,0.542468,0.405914,0.234029,0.243897,0.413594,0.535325,0.542522,0.374374,0.002384,0.012710,0.235033,0.999900,0.999900
Tangara_gyrola_ott69807,LC,no_domain,no_kingdom,no_phylum,1000,0.150876,0.006660,0.016809,0.159048,0.258228,0.271848,2.805450,2.641681,2.656186,2.816762,2.920652,2.924933,0.053797,0.002519,0.005932,0.057073,0.091851,0.093294
Lophornis_delattrei_ott767071,LC,no_domain,no_kingdom,no_phylum,1000,0.150768,0.005382,0.014453,0.156978,0.266845,0.277425,2.918583,2.823767,2.829661,2.924540,2.987237,2.990710,0.051630,0.001841,0.005064,0.053965,0.091057,0.093294
Synallaxis_erythrothorax_ott213252,LC,no_domain,no_kingdom,no_phylum,1000,0.150708,0.005668,0.016572,0.155913,0.261040,0.277959,2.846072,2.687342,2.698677,2.854558,2.975050,3.002137,0.052944,0.001977,0.005864,0.055254,0.090786,0.093294
Syndactyla_subalaris_ott1066114,LC,no_domain,no_kingdom,no_phylum,1000,0.150706,0.006566,0.016583,0.161020,0.259367,0.265477,2.829612,2.793782,2.796360,2.831194,2.856835,2.860951,0.053260,0.002316,0.005925,0.057073,0.091450,0.093294
Spermophaga_haematina_ott95947,LC,no_domain,no_kingdom,no_phylum,1000,0.150706,0.005729,0.015151,0.156521,0.262620,0.275715,2.851809,2.702083,2.712635,2.859655,2.960559,2.967439,0.052853,0.001977,0.005398,0.055210,0.091482,0.093130
Apus_pacificus_ott759417,LC,no_domain,no_kingdom,no_phylum,1000,0.150696,0.006092,0.014601,0.157141,0.257733,0.267645,2.814343,2.785069,2.786286,2.801708,2.899864,2.997225,0.053548,0.002180,0.005201,0.055849,0.091551,0.093294
Theristicus_melanopis_ott1073495,LC,no_domain,no_kingdom,no_phylum,1000,0.150520,0.004950,0.015159,0.157605,0.270186,0.291675,2.806692,2.277052,2.309094,2.836921,3.197237,3.224183,0.053672,0.001977,0.005069,0.057116,0.091452,0.093196
Peltops_blainvillii_ott935195,LC,no_domain,no_kingdom,no_phylum,1000,0.150510,0.004901,0.015462,0.153959,0.286255,0.312838,2.812199,2.054344,2.121409,2.839649,3.374733,3.403390,0.053419,0.001909,0.005601,0.056572,0.091912,0.093294
Rhyticeros_plicatus_ott211107,LC,no_domain,no_kingdom,no_phylum,1000,0.150459,0.005245,0.013582,0.159556,0.256115,0.267877,2.797913,2.741961,2.743753,2.791201,2.873692,2.881090,0.053791,0.001841,0.004803,0.057138,0.091747,0.093228
Todiramphus_sanctus_ott234470,LC,no_domain,no_kingdom,no_phylum,1000,0.150438,0.005389,0.012492,0.155676,0.269640,0.272913,2.927349,2.927347,2.927347,2.927347,2.927364,2.927437,0.051390,0.001841,0.004267,0.053180,0.092111,0.093228
Streptopelia_capicola_ott244134,LC,no_domain,no_kingdom,no_phylum,1000,0.150372,0.005248,0.011868,0.159286,0.270800,0.288300,2.832207,2.399699,2.437251,2.858420,3.145837,3.154529,0.053079,0.001909,0.004269,0.055541,0.091648,0.093294
Ardeola_rufiventris_ott1031963,LC,no_domain,no_kingdom,no_phylum,1000,0.150351,0.005413,0.012443,0.156863,0.265663,0.279462,2.869853,2.725638,2.733993,2.867518,3.034095,3.064680,0.052399,0.001909,0.004401,0.055011,0.091418,0.093261
Tangara_arthus_ott582142,LC,no_domain,no_kingdom,no_phylum,1000,0.150331,0.005285,0.014773,0.159612,0.254337,0.258103,2.768539,2.766130,2.766222,2.768200,2.772058,2.773123,0.054300,0.001909,0.005334,0.057658,0.091846,0.093294
Pericrocotus_ethologus_ott269014,LC,no_domain,no_kingdom,no_phylum,1000,0.150289,0.006355,0.017033,0.155714,0.259878,0.264184,2.832293,2.824801,2.825111,2.831127,2.844465,2.847906,0.053064,0.002248,0.005994,0.054989,0.091549,0.093130
Coccyzus_merlini_ott3596295,LC,no_domain,no_kingdom,no_phylum,1000,0.150283,0.005116,0.012448,0.155322,0.262485,0.273244,2.835345,2.691113,2.700617,2.844068,2.939878,2.950992,0.053030,0.001841,0.004329,0.054545,0.092014,0.093294
Aburria_aburri_ott963344,LC,no_domain,no_kingdom,no_phylum,1000,0.150269,0.005587,0.013963,0.159576,0.259212,0.264172,2.834384,2.825685,2.825961,2.830295,2.861477,2.896048,0.053011,0.001977,0.004935,0.056375,0.091582,0.093261
Saucerottia_tobaci_ott7658876,No status,no_domain,no_kingdom,no_phylum,1000,0.150195,0.001255,0.008604,0.093112,0.449715,0.507559,0.429090,0.392576,0.393822,0.414940,0.506657,0.523724,0.349846,0.003195,0.019592,0.220094,0.999900,0.999900
Peltops_montanus_ott72045,LC,no_domain,no_kingdom,no_phylum,1000,0.150100,0.004747,0.018245,0.151788,0.285317,0.313105,2.815185,2.055347,2.109806,2.861696,3.382998,3.403390,0.053217,0.001841,0.006387,0.055077,0.091351,0.093294
Brotogeris_sanctithomae_ott372340,LC,no_domain,no_kingdom,no_phylum,1000,0.150090,0.005123,0.013335,0.159977,0.253243,0.259330,2.779119,2.776316,2.776431,2.778762,2.783944,2.786292,0.054007,0.001841,0.004798,0.057572,0.091121,0.093294
Amazilia_decora_ott116401,LC,no_domain,no_kingdom,no_phylum,1000,0.150088,0.005379,0.011699,0.156536,0.259912,0.268406,2.832807,2.758585,2.762891,2.838435,2.888787,2.894592,0.052975,0.001909,0.004133,0.055011,0.091583,0.093261
Oxyura_australis_ott432044,LC,no_domain,no_kingdom,no_phylum,1000,0.150071,0.005126,0.012494,0.158521,0.257827,0.264296,2.811517,2.780540,2.783747,2.809204,2.851781,2.869688,0.053386,0.001841,0.004461,0.056003,0.091813,0.093294
Lichmera_alboauricularis_ott983497,LC,no_domain,no_kingdom,no_phylum,1000,0.150007,0.005527,0.016940,0.155288,0.256335,0.260842,2.795910,2.795910,2.795910,2.795910,2.795910,2.795910,0.053652,0.001977,0.006059,0.055541,0.091682,0.093294
Cranioleuca_dissita_ott5560099,LC,no_domain,no_kingdom,no_phylum,1000,0.149901,0.005467,0.013424,0.158165,0.259159,0.267404,2.852084,2.825317,2.826881,2.853455,2.871929,2.874034,0.052565,0.001909,0.004725,0.055541,0.090952,0.093261
Calendulauda_albescens_ott662953,LC,no_domain,no_kingdom,no_phylum,1000,0.149748,0.006654,0.015919,0.154930,0.262281,0.267956,2.855585,2.835601,2.836994,2.855767,2.878240,2.886556,0.052438,0.002316,0.005596,0.054233,0.091848,0.093294
Carpodacus_rubicilla_ott235455,LC,no_domain,no_kingdom,no_phylum,1000,0.149732,0.005670,0.014707,0.157694,0.261684,0.277093,2.751730,2.451090,2.472273,2.767212,2.978092,2.986165,0.054411,0.001909,0.005265,0.056855,0.091780,0.093294
Dacelo_gaudichaud_ott234479,LC,no_domain,no_kingdom,no_phylum,1000,0.149558,0.005144,0.015822,0.159381,0.255415,0.260781,2.788563,2.783611,2.783819,2.787642,2.797609,2.799125,0.053632,0.001841,0.005667,0.057138,0.091550,0.093261
Theristicus_caudatus_ott575316,LC,no_domain,no_kingdom,no_phylum,1000,0.149524,0.005301,0.014970,0.156179,0.270176,0.295552,2.811312,2.278273,2.310563,2.848231,3.201173,3.223271,0.053231,0.001841,0.004933,0.056113,0.091582,0.093294
Seicercus_borealis_ott256518,LC,no_domain,no_kingdom,no_phylum,1000,0.149488,0.003671,0.014487,0.142152,0.370371,0.508105,2.794243,1.871634,1.902664,2.449891,4.928831,5.488693,0.053313,0.001841,0.005791,0.056419,0.091549,0.093228
Cyphorhinus_thoracicus_ott4947667,LC,no_domain,no_kingdom,no_phylum,1000,0.149419,0.004958,0.013322,0.159190,0.261469,0.273630,2.838318,2.666339,2.677305,2.846326,2.972200,2.979101,0.052645,0.001841,0.004930,0.056244,0.091681,0.093097
Campephilus_leucopogon_ott499963,LC,no_domain,no_kingdom,no_phylum,1000,0.149362,0.005956,0.016718,0.154111,0.256171,0.263181,2.816035,2.767905,2.772011,2.819092,2.850323,2.854167,0.053043,0.002113,0.005996,0.054589,0.091055,0.093196
Empidonomus_varius_ott361535,LC,no_domain,no_kingdom,no_phylum,1000,0.149354,0.003710,0.014270,0.154841,0.292260,0.326225,2.784071,1.820672,1.888311,2.826215,3.493069,3.526232,0.053501,0.001841,0.005798,0.056877,0.091717,0.093261
Aplonis_cinerascens_ott405016,NT,no_domain,no_kingdom,no_phylum,1000,0.149326,0.098624,0.106372,0.147593,0.202579,0.212415,1.167831,1.029117,1.035621,1.181335,1.271386,1.274224,0.127840,0.093327,0.095157,0.126549,0.166816,0.169860
Griseotyrannus_aurantioatrocristatus_ott279128,LC,no_domain,no_kingdom,no_phylum,1000,0.149318,0.004575,0.014029,0.151875,0.290814,0.324226,2.784448,1.820672,1.894492,2.847443,3.497418,3.526232,0.053480,0.001841,0.005466,0.055739,0.091484,0.093261
Phylloscartes_parkeri_ott3599180,LC,no_domain,no_kingdom,no_phylum,1000,0.149313,0.005545,0.018333,0.153658,0.262159,0.272067,2.852712,2.705545,2.716143,2.859993,2.958640,2.965971,0.052390,0.001909,0.006392,0.053539,0.091618,0.093261
Merops_leschenaulti_ott372778,LC,no_domain,no_kingdom,no_phylum,1000,0.149125,0.005210,0.012638,0.160432,0.255975,0.267194,2.787913,2.673322,2.683289,2.792747,2.868775,2.873613,0.053497,0.001841,0.004401,0.057723,0.091912,0.093097
Colaptes_auricularis_ott838429,LC,no_domain,no_kingdom,no_phylum,1000,0.148934,0.005099,0.013145,0.157988,0.253663,0.258579,2.770777,2.766108,2.766307,2.770141,2.778183,2.780139,0.053751,0.001841,0.004736,0.056964,0.091582,0.093294
Cisticola_cinereolus_ott3598898,LC,no_domain,no_kingdom,no_phylum,1000,0.148931,0.004932,0.012967,0.158015,0.256430,0.265897,2.792650,2.656942,2.666156,2.797835,2.895555,2.899133,0.053311,0.001841,0.004603,0.057442,0.091780,0.093294
Haematopus_unicolor_unicolor_ott6520454,No status,no_domain,no_kingdom,no_phylum,1000,0.148757,0.001225,0.007981,0.099347,0.410598,0.417497,0.402519,0.382994,0.384155,0.403076,0.417487,0.418424,0.369761,0.002992,0.019528,0.247651,0.999900,0.999900
Turtur_chalcospilos_ott1077424,LC,no_domain,no_kingdom,no_phylum,1000,0.148705,0.005198,0.013824,0.151599,0.268178,0.285760,2.887855,2.614891,2.642023,2.903870,3.094131,3.122181,0.051443,0.001909,0.004668,0.052774,0.091782,0.093228
Cyphorhinus_arada_ott881734,LC,no_domain,no_kingdom,no_phylum,1000,0.148578,0.005172,0.014425,0.155019,0.262484,0.274199,2.839403,2.666338,2.676830,2.851214,2.971700,2.978484,0.052328,0.001841,0.005066,0.054767,0.091650,0.093228
Synallaxis_frontalis_ott886241,LC,no_domain,no_kingdom,no_phylum,1000,0.148553,0.005450,0.018521,0.160909,0.252449,0.257931,2.757106,2.743334,2.744116,2.757102,2.771085,2.774977,0.053878,0.001977,0.006720,0.058262,0.091647,0.093294
Euphonia_elegantissima_ott699940,LC,no_domain,no_kingdom,no_phylum,1000,0.148518,0.004497,0.016527,0.155474,0.262392,0.281751,2.681294,2.211617,2.233214,2.709236,3.030341,3.048126,0.055397,0.001841,0.006386,0.058433,0.091947,0.093261
Akialoa_lanaiensis_ott6153307,No status,no_domain,no_kingdom,no_phylum,1000,0.148507,0.000956,0.008029,0.086007,0.559885,0.993611,0.416945,0.238167,0.245196,0.356407,0.905533,1.460148,0.356135,0.002519,0.022986,0.220011,0.999900,0.999900
Tangara_inornata_ott817641,LC,no_domain,no_kingdom,no_phylum,1000,0.148457,0.006640,0.018203,0.152939,0.251580,0.259813,2.702756,2.571667,2.578750,2.708343,2.807314,2.811979,0.054941,0.002384,0.006590,0.057095,0.092143,0.093294
Falco_eleonorae_ott352519,LC,no_domain,no_kingdom,no_phylum,1000,0.148440,0.005034,0.014900,0.156344,0.250066,0.255099,2.728790,2.724350,2.724515,2.727966,2.736152,2.739059,0.054397,0.001841,0.005466,0.057290,0.091747,0.093228
Parotia_carolae_ott291931,LC,no_domain,no_kingdom,no_phylum,1000,0.148406,0.003252,0.012444,0.119850,0.454324,0.547620,2.764578,0.994557,1.083333,2.224529,5.961892,6.045787,0.053774,0.002316,0.006125,0.057442,0.090888,0.092999
Ploceus_xanthopterus_ott3597739,LC,no_domain,no_kingdom,no_phylum,1000,0.148343,0.006127,0.013452,0.157772,0.250022,0.254147,2.725110,2.725110,2.725110,2.725110,2.725110,2.725110,0.054436,0.002248,0.004936,0.057896,0.091747,0.093261
Campylorhynchus_fasciatus_ott360546,LC,no_domain,no_kingdom,no_phylum,1000,0.148273,0.005287,0.014050,0.159072,0.259502,0.265220,2.831621,2.777114,2.779994,2.834443,2.875705,2.878030,0.052369,0.001841,0.004935,0.056222,0.091850,0.093294
Pheugopedius_eisenmanni_ott3599099,LC,no_domain,no_kingdom,no_phylum,1000,0.148214,0.006429,0.015689,0.154870,0.259010,0.272695,2.751252,2.508103,2.517052,2.769949,2.941417,2.947410,0.053869,0.002248,0.005659,0.056222,0.091648,0.093196
Aethopyga_eximia_ott3597585,LC,no_domain,no_kingdom,no_phylum,1000,0.148211,0.005279,0.013359,0.156028,0.262787,0.331240,2.782673,2.529695,2.542833,2.746795,3.284370,3.631010,0.053292,0.001977,0.004866,0.056703,0.091519,0.093097
Cisticola_ruficeps_ott3598892,LC,no_domain,no_kingdom,no_phylum,1000,0.148138,0.004943,0.014226,0.152418,0.258299,0.268056,2.793443,2.656942,2.664267,2.804399,2.895467,2.899482,0.053012,0.001841,0.005315,0.054967,0.091813,0.093163
Chrysothlypis_chrysomelas_ott819314,LC,no_domain,no_kingdom,no_phylum,1000,0.147979,0.005320,0.014686,0.157538,0.259991,0.278818,2.753848,2.437672,2.463238,2.763156,2.999028,3.008531,0.053756,0.001841,0.005202,0.057398,0.091648,0.093294
Euphonia_hirundinacea_ott815424,LC,no_domain,no_kingdom,no_phylum,1000,0.147948,0.005674,0.013220,0.155431,0.261916,0.267563,2.871366,2.869953,2.869996,2.871125,2.873741,2.874431,0.051526,0.001977,0.004601,0.054122,0.091218,0.093130
Egretta_sacra_ott55044,LC,no_domain,no_kingdom,no_phylum,1000,0.147890,0.004941,0.016205,0.157811,0.252201,0.267574,2.716149,2.550389,2.558581,2.705723,2.912925,2.924763,0.054393,0.001909,0.005859,0.057831,0.091615,0.093130
Rhipidura_kubaryi_ott3597846,LC,no_domain,no_kingdom,no_phylum,1000,0.147873,0.006765,0.016186,0.152548,0.256512,0.270491,2.806130,2.762016,2.763356,2.786531,2.935946,2.994985,0.052720,0.002316,0.005857,0.054166,0.091649,0.093294
Acrocephalus_yamashinae_ott811000,No status,no_domain,no_kingdom,no_phylum,1000,0.147867,0.000717,0.007625,0.099321,0.397303,0.403413,0.390907,0.374258,0.375170,0.392095,0.403635,0.404979,0.378087,0.001909,0.019313,0.257940,0.999900,0.999900
Abrornis_kansuensis_ott803126,LC,no_domain,no_kingdom,no_phylum,1000,0.147854,0.005590,0.016203,0.154543,0.252042,0.255249,2.734867,2.734097,2.734122,2.734691,2.736579,2.737339,0.054063,0.002045,0.005925,0.056507,0.092176,0.093294
Gymnopithys_rufigula_ott294047,LC,no_domain,no_kingdom,no_phylum,1000,0.147791,0.005663,0.014765,0.159695,0.254578,0.260149,2.778027,2.764052,2.764438,2.771627,2.820762,2.834303,0.053193,0.002045,0.005334,0.057420,0.091556,0.093196
Phoenicurus_schisticeps_ott33131,LC,no_domain,no_kingdom,no_phylum,1000,0.147786,0.005589,0.016251,0.153406,0.254980,0.273286,2.782444,2.585267,2.599750,2.792825,2.933711,2.943061,0.053089,0.001909,0.005599,0.055673,0.091120,0.093294
Erythrura_cyaneovirens_ott3597669,LC,no_domain,no_kingdom,no_phylum,1000,0.147772,0.006433,0.014053,0.155796,0.254834,0.259044,2.777568,2.777560,2.777560,2.777564,2.777590,2.777613,0.053202,0.002316,0.005059,0.056091,0.091747,0.093261
Lessonia_oreas_ott1023106,LC,no_domain,no_kingdom,no_phylum,1000,0.147691,0.004376,0.015929,0.150345,0.278985,0.312937,2.636695,1.609736,1.664317,2.716666,3.388113,3.420729,0.055882,0.002045,0.006128,0.058626,0.091620,0.093228
Corvus_brachyrhynchos_ott331952,LC,no_domain,no_kingdom,no_phylum,1000,0.147643,0.005111,0.011221,0.157212,0.254790,0.268448,2.777186,2.758000,2.758110,2.765031,2.882795,2.965814,0.053172,0.001841,0.004066,0.056244,0.091714,0.093261
Merops_ornatus_ott614658,LC,no_domain,no_kingdom,no_phylum,1000,0.147596,0.005247,0.015749,0.157005,0.252389,0.256447,2.748744,2.748620,2.748623,2.748704,2.749041,2.749220,0.053696,0.001909,0.005730,0.057116,0.091813,0.093294
Phoenicurus_caeruleocephala_ott69434,LC,no_domain,no_kingdom,no_phylum,1000,0.147578,0.005427,0.015633,0.152816,0.257760,0.272546,2.782675,2.584868,2.599542,2.793427,2.928867,2.941164,0.053008,0.001977,0.005664,0.055827,0.091979,0.093261
Ardea_melanocephala_ott3596741,LC,no_domain,no_kingdom,no_phylum,1000,0.147576,0.005072,0.012075,0.152510,0.259043,0.275605,2.773135,2.567663,2.583964,2.777135,2.953052,2.995807,0.053167,0.001841,0.004401,0.054900,0.091978,0.093294
Garrulax_merulinus_ott546865,LC,no_domain,no_kingdom,no_phylum,1000,0.147425,0.004577,0.011254,0.150269,0.298657,0.338893,2.776636,2.032937,2.057868,2.716940,3.644719,3.714618,0.052941,0.001841,0.004133,0.057051,0.091483,0.093097
Sterna_trudeaui_ott1031870,LC,no_domain,no_kingdom,no_phylum,1000,0.147314,0.005322,0.014677,0.154035,0.253759,0.270444,2.753741,2.561718,2.578334,2.762458,2.901346,2.905419,0.053530,0.001841,0.005334,0.055563,0.091319,0.093130
Coracias_temminckii_ott3596440,LC,no_domain,no_kingdom,no_phylum,1000,0.147286,0.004331,0.010932,0.145186,0.348510,0.385953,2.775807,2.014232,2.042969,2.465502,4.131307,4.140081,0.052858,0.001841,0.004066,0.056899,0.091384,0.093261
Zosterops_modestus_ott534840,VU,no_domain,no_kingdom,no_phylum,1000,0.147216,0.102743,0.104411,0.143370,0.204149,0.213268,0.608183,0.603122,0.603229,0.605890,0.622980,0.626346,0.242083,0.170221,0.171934,0.234705,0.333222,0.342471
Rhipidura_rufiventris_ott768649,LC,no_domain,no_kingdom,no_phylum,1000,0.147213,0.005972,0.013600,0.155416,0.251946,0.259231,2.754843,2.708635,2.711240,2.756595,2.799331,2.807771,0.053435,0.002180,0.004931,0.056528,0.091747,0.093261
Crithagra_capistrata_ott901359,LC,no_domain,no_kingdom,no_phylum,1000,0.147208,0.005331,0.010556,0.154453,0.260725,0.271455,2.865844,2.795778,2.800270,2.870440,2.916767,2.921353,0.051354,0.001841,0.003729,0.053920,0.091160,0.093294
Megascops_choliba_ott4802,LC,no_domain,no_kingdom,no_phylum,1000,0.147129,0.005486,0.009924,0.153939,0.261840,0.278086,2.737993,2.390310,2.409642,2.753202,3.014262,3.032800,0.053700,0.001841,0.003726,0.057377,0.091846,0.093294
Catamenia_homochroa_ott3597344,LC,no_domain,no_kingdom,no_phylum,1000,0.147101,0.005045,0.015649,0.156026,0.252197,0.263305,2.714212,2.528698,2.543555,2.723542,2.847830,2.861349,0.054260,0.001841,0.005798,0.057744,0.091781,0.093294
Aethopyga_mystacalis_ott3597584,LC,no_domain,no_kingdom,no_phylum,1000,0.147077,0.005034,0.013365,0.153616,0.267046,0.325559,2.784814,2.528052,2.542115,2.742427,3.310383,3.713447,0.052842,0.001909,0.004801,0.055783,0.091416,0.093294
Anas_erythrorhyncha_ott82414,LC,no_domain,no_kingdom,no_phylum,1000,0.146985,0.005062,0.015761,0.153356,0.252452,0.256483,2.750139,2.749547,2.749571,2.750044,2.751203,2.751895,0.053447,0.001841,0.005728,0.055761,0.091815,0.093261
Polioptila_albiloris_ott443265,LC,no_domain,no_kingdom,no_phylum,1000,0.146929,0.005097,0.016412,0.156694,0.254649,0.258154,2.769501,2.768433,2.768469,2.769347,2.771426,2.772086,0.053053,0.001841,0.005927,0.056572,0.091946,0.093196
Euphonia_saturata_ott3597328,LC,no_domain,no_kingdom,no_phylum,1000,0.146878,0.005089,0.017710,0.152241,0.253342,0.258241,2.767870,2.761506,2.761743,2.767082,2.777950,2.781156,0.053064,0.001841,0.006389,0.055011,0.091617,0.093294
Pachyramphus_viridis_ott260630,LC,no_domain,no_kingdom,no_phylum,1000,0.146864,0.005103,0.013782,0.154955,0.249416,0.256638,2.716006,2.671486,2.674697,2.717572,2.760539,2.779419,0.054059,0.001909,0.005003,0.057420,0.091680,0.093294
Carpodacus_rubicilloides_ott815422,LC,no_domain,no_kingdom,no_phylum,1000,0.146840,0.004983,0.015162,0.150923,0.261628,0.275905,2.758665,2.451488,2.471127,2.772970,2.977304,2.986165,0.053225,0.001841,0.005461,0.055871,0.091914,0.093294
Zoothera_major_ott4947569,LC,no_domain,no_kingdom,no_phylum,1000,0.146773,0.005344,0.012392,0.156071,0.250539,0.265491,2.730081,2.692383,2.692730,2.706917,2.904382,3.056021,0.053756,0.001977,0.004600,0.057463,0.091749,0.093196
