ott,status_code
1036724,LC
1036755,LC
1036797,VU
1036906,LC
1036911,LC
103705,NT
1037112,LC
1037181,LC
1037188,CR
1037232,EN
1037242,LC
1037285,LC
1037287,LC
103730,VU
1037311,LC
103734,LC
103740,LC
1037417,LC
1037427,EN
1037433,LC
1037436,LC
1037439,LC
1037442,LC
1037633,VU
1037720,LC
1037723,LC
103773,LC
1037735,LC
1037749,LC
1037777,LC
103778,LR/nt
1037787,VU
103779,EN
1037799,LC
103781,VU
103782,LR/nt
1037831,DD
1037852,LC
1037884,LC
1037946,LC
1037984,LC
103801,LC
1038023,VU
1038056,LC
1038057,LC
1038059,LC
1038060,LC
1038062,LC
1038063,DD
1038065,LC
1038066,LC
1038067,LC
103813,LC
103815,LC
1038193,LC
1038206,LC
1038208,LC
1038213,LC
1038230,LC
1038232,CR
103826,NT
1038261,LC
1038333,LC
103836,VU
1038373,LC
1038393,LC
103840,EN
1038435,LC
1038438,LC
1038440,LC
1038448,EN
1038450,LC
1038452,DD
1038454,LC
1038552,NT
1038558,LC
103860,LC
1038605,NT
1038621,LC
1038626,EN
1038649,LC
1038712,DD
1038716,LC
1038726,LC
1038727,LC
1038728,LC
1038740,LC
1038741,LC
1038788,DD
103881,VU
103883,LC
1038847,LC
103886,LC
1038860,LC
1038865,LC
103888,VU
1038903,LC
1038986,LC
1038988,LC
1038990,DD
1038995,LC
1038997,LC
1039000,LC
1039096,LC
1039099,NT
1039103,LC
1039130,LC
1039134,LC
1039141,LC
1039156,DD
1039170,LC
1039189,LC
1039200,LC
1039206,LC
103921,LC
1039214,LC
1039256,LC
103931,LC
1039321,VU
1039324,VU
1039394,VU
1039400,LC
1039402,LC
1039403,LC
1039405,LC
1039493,LC
1039498,LC
1039500,EN
1039501,LC
1039502,LC
1039513,LC
1039515,NT
1039519,LC
1039522,LC
1039565,LC
1039661,LC
1039691,LC
1039699,LC
1039716,LC
1039733,LC
1039784,EN
1039789,CR
1039803,LC
1039827,LC
1039867,EN
1039887,LC
1039890,LC
1039917,EN
1039920,EN
1039926,CR
1039936,CR
1039939,LC
1039967,LC
1039980,LC
1039987,LC
1040069,LC
1040084,LC
1040087,LC
1040096,NT
1040108,NT
1040131,LC
1040134,LC
1040135,LC
1040145,LC
104023,LC
104025,LC
1040250,LC
1040268,LC
104030,VU
104031,EN
1040338,DD
104037,VU
1040383,EN
1040390,LC
1040399,LC
1040405,LC
1040410,NT
1040417,CR
1040451,EN
1040455,LC
1040461,EN
1040463,EN
1040465,LC
1040467,LC
1040545,LC
1040555,VU
1040562,CR
1040637,LC
1040678,LC
1040685,LC
1040686,VU
1040694,LC
1040698,LC
1040773,VU
1040783,VU
1040810,LC
1040812,LC
1040814,LC
1040816,LC
1040820,LC
1040822,NT
1040825,EN
1040827,LC
1040829,LC
1040884,NT
1040896,NT
104093,EN
1040947,LC
1040951,LC
1040953,LC
1040955,LC
1040964,LC
104099,LC
1041019,NT
104102,CR
1041022,EN
1041028,LC
1041030,LC
1041032,LC
1041034,LC
1041036,LC
104104,EN
1041047,LC
1041050,LC
1041052,LC
1041055,LC
104106,LC
104108,NT
1041102,LC
1041104,LC
1041108,LC
1041111,LC
1041222,EN
1041225,LC
1041227,DD
1041230,CR
1041231,LR/lc
1041243,CR
1041246,CR
1041306,LC
1041320,VU
1041323,LC
1041329,LC
1041398,LC
1041402,LC
1041415,LC
1041420,LC
1041424,LC
1041444,LC
1041450,LC
1041452,LC
1041521,LC
1041527,LC
1041538,NT
1041541,LC
1041544,VU
1041581,LC
1041585,VU
1041588,NT
1041594,EN
1041597,EN
1041603,NT
1041627,VU
1041655,LC
1041663,LC
1041668,LC
1041673,DD
1041708,LC
1041713,LC
1041716,LC
1041720,LC
1041726,EN
1041727,EN
1041728,LC
1041767,VU
1041769,LC
1041774,LC
1041781,LC
1041783,LC
1041788,LC
1041796,LC
1041800,LC
1041841,LC
1041872,LC
1041876,LC
1041878,LC
1041881,LC
1041885,LC
1041898,LC
1041899,VU
1041937,LC
1041951,LC
1041960,CR
1042095,LC
1042096,LC
10421,VU
1042107,LC
1042108,LC
1042109,LC
1042110,NT
1042130,LC
1042133,LC
1042170,VU
1042172,VU
1042238,VU
1042267,LC
1042337,LC
1042339,LC
1042341,LC
1042345,DD
1042351,LC
1042354,LC
1042358,DD
1042373,LC
1042406,NT
1042516,EN
1042527,EN
1042529,LC
1042548,LC
1042565,LC
1042615,VU
1042703,DD
1042731,EN
1042774,LC
1042778,LC
1042780,LC
104280,LC
1042803,LC
104281,EN
104284,LC
104286,NT
104288,LC
1042929,LC
1043029,LC
1043042,LC
1043048,DD
1043062,LC
1043094,LC
1043128,LC
1043139,LC
1043140,VU
104315,VU
104319,LC
1043194,LC
1043198,DD
1043229,EN
104323,LC
10433,LC
1043301,VU
1043304,LC
1043308,LC
104336,LC
104338,LC
1043388,EN
1043391,LC
1043394,EN
1043396,EN
1043402,EN
1043408,LC
104341,DD
1043413,LC
1043426,LC
1043433,LC
1043488,DD
1043544,LC
1043571,LC
1043650,EN
1043657,EN
1043666,LC
1043669,NT
1043671,EN
1043673,LC
1043706,VU
1043736,CR
1043738,EN
1043769,LC
1043804,LC
1043849,LC
1043889,LC
1043955,VU
1043973,LC
1044080,DD
1044083,LC
1044086,LC
1044089,LC
1044110,LC
1044124,LC
1044128,EN
10442,LC
1044214,LC
1044220,LC
1044288,LC
1044302,LC
104433,LC
1044477,LC
1044480,NT
1044511,LC
1044512,LC
1044514,LC
1044517,LC
1044555,LC
1044556,LC
1044558,LC
1044561,LC
1044563,LC
1044590,LC
1044598,LC
104461,LC
1044655,LC
1044666,LC
10447,LC
1044717,VU
1044730,VU
1044807,LC
1044810,LC
1044813,LC
1044826,LC
1044839,LC
1044842,NT
1044936,NT
104498,LC
1044980,EN
10450,LC
1045037,NT
1045055,VU
104508,EX
104512,NT
1045134,LC
1045136,LC
104514,NT
104516,LC
1045161,LC
1045163,LC
1045165,LC
1045177,LC
10452,LC
1045223,EN
1045305,LC
1045307,LC
1045309,VU
1045311,NT
1045325,LC
1045390,LC
10454,LC
1045436,LC
1045444,LC
1045585,VU
10456,LC
1045642,CR
1045658,NT
1045673,DD
1045754,LC
1045781,LC
10458,LC
104580,LC
1045806,DD
1045822,LC
1045842,LC
1045849,LC
1045853,LC
1045869,LC
104594,LC
1045974,LC
1045978,VU
104600,LC
1046013,LC
104603,LC
1046037,LC
1046053,LC
1046070,LC
1046074,LC
1046085,LC
1046169,LC
1046184,CR
1046187,NT
1046190,VU
1046219,LC
1046227,LC
1046252,LC
1046266,EW
1046273,LC
1046503,VU
1046505,VU
1046506,LC
1046521,LC
1046532,LC
1046537,EN
1046578,VU
1046599,LC
1046602,VU
1046606,LC
1046608,LC
1046626,LC
1046633,LC
1046673,LC
1046681,LC
1046685,LC
1046689,LC
104681,EN
1046815,LC
104684,EN
1046908,VU
1046934,LC
1046935,LC
1046936,LC
1046937,LC
1046938,LC
1046942,LC
1046943,NT
1046946,VU
1046947,VU
1046948,VU
1046951,VU
1046954,DD
1046955,NT
1046956,LC
1046959,LC
1046962,VU
10470,DD
104700,DD
1047127,LC
1047130,NT
1047169,NT
1047239,LC
1047261,LC
104739,LC
1047399,EN
1047474,EN
104748,LC
10475,LC
1047609,LC
1047624,CR
1047661,VU
1047669,EN
1047674,DD
1047678,LC
1047682,LC
10477,LC
1047782,LC
1047799,LC
1047805,LC
1047853,LC
1047884,NT
1047888,LC
1047892,CR
1047897,VU
10479,LC
1047908,LC
104791,VU
1047911,LC
1047922,LC
1047974,NT
1047978,LC
104798,LC
1047994,LC
1047995,LC
104801,EN
1048043,LC
1048045,NT
1048048,LC
1048050,EN
1048052,NT
1048054,LC
1048056,LC
1048058,LC
1048060,LC
1048094,LC
1048129,EN
1048133,EN
1048135,EN
1048137,EN
1048139,EN
1048142,EN
1048165,DD
1048173,LC
1048186,LC
1048188,LC
1048195,LC
1048199,LC
1048238,LC
1048245,LC
1048299,LC
1048363,EN
1048369,LC
10484,CR
1048407,EN
1048408,EN
1048412,EN
1048459,LC
1048550,LC
1048591,NT
1048594,LC
1048596,VU
1048597,LC
10486,VU
1048624,LC
1048667,LC
1048735,DD
1048736,LC
1048741,LC
1048747,LC
1048750,LC
1048754,CR
1048757,LC
10488,LC
1048857,NT
1048861,LC
1048869,LC
1048871,DD
1048873,LC
1048889,DD
1048901,EN
1048902,CR
1048913,LC
1049014,LC
1049016,LC
1049023,LC
1049025,VU
1049027,LC
104903,LC
1049032,LC
104904,NT
104905,LC
104906,LC
104907,LC
1049078,LC
1049082,LC
1049085,LC
104909,LC
1049093,LC
104910,LC
1049115,DD
1049128,CR
1049174,LC
104918,LC
1049187,LC
1049231,EN
1049255,LC
1049261,LC
1049264,LC
1049266,LC
1049378,CR
10494,CR
1049401,LC
1049403,EN
1049405,EN
1049429,LC
1049432,LC
1049434,VU
104946,VU
1049483,LC
1049603,LC
1049607,EN
1049671,LC
1049687,EN
104971,LC
1049751,VU
1049769,EN
1049795,LC
1049821,NT
1049826,NT
1049846,LC
1049859,CR
1049861,LC
1049863,LC
1049949,CR
1049970,LC
1049976,LC
1050014,LC
1050024,LC
1050027,LC
1050032,LC
1050080,LC
1050104,LC
1050190,LC
1050191,LC
10502,LC
1050233,DD
1050235,LC
1050321,EN
1050325,EN
1050326,VU
1050340,LC
1050346,LC
1050361,VU
1050370,LC
1050413,LC
1050432,DD
1050439,LC
1050452,LC
1050481,VU
1050483,VU
1050498,LC
1050507,LC
1050508,LC
1050510,LC
1050512,LC
1050514,LC
1050523,LC
105055,LC
1050608,LC
1050706,NT
1050735,LC
1050749,LC
1050778,LC
1050788,VU
1050796,EN
1050798,VU
1050815,LC
1050908,LC
1050966,LC
1050970,LC
1050972,LC
105098,LC
105106,LC
1051073,VU
1051081,LC
105111,NT
105113,LC
1051152,LC
1051154,DD
1051184,DD
1051187,LC
1051217,LC
1051278,EN
1051302,LC
1051307,LC
1051338,LC
1051348,DD
1051375,LC
1051379,DD
1051438,LC
1051440,LC
1051527,LC
1051531,LC
1051538,LC
1051542,DD
1051599,LC
1051603,LC
1051638,LC
1051640,LC
1051645,LC
1051684,LC
1051723,LC
1051725,CR
1051727,LC
105186,LC
1051864,LC
1051956,LC
105196,LC
1052030,LC
1052061,LC
1052065,LC
1052069,LC
105207,EN
1052071,LC
1052073,LC
1052075,LC
1052128,LC
1052130,LC
1052132,LC
1052134,LC
1052136,LC
1052138,LC
1052146,LC
1052149,VU
1052160,LC
1052184,LC
1052192,LC
1052197,LC
105229,VU
1052339,LC
1052340,LC
1052451,LC
1052455,NT
1052459,LC
1052463,EN
1052465,VU
1052469,LC
1052471,EN
1052476,EN
1052482,EN
1052485,LC
1052490,EN
1052501,LC
1052503,LC
1052583,LC
1052591,LC
1052593,DD
1052596,LC
1052598,LC
1052635,LC
1052748,DD
1052832,LC
1052846,EN
1052859,LC
1052864,LC
1052919,LC
1052921,LC
1052936,VU
105300,NT
1053008,EN
105301,LC
1053013,LC
105302,LC
1053021,VU
105303,LC
105304,LC
105305,LC
1053055,VU
1053056,LC
1053058,LC
105306,LC
1053065,LC
1053067,LC
105307,LC
1053071,LC
105308,LC
105309,LC
1053097,LC
1053099,LC
1053107,LC
1053199,EN
1053202,LC
1053203,LC
1053204,LC
1053207,LC
1053208,LC
1053209,LC
1053210,LC
1053237,LC
1053242,LC
1053250,LC
1053280,LC
1053283,EN
1053311,EN
105333,LC
1053398,EN
1053404,DD
1053429,LC
1053435,LC
1053437,LC
1053452,LC
1053505,DD
1053579,LC
1053591,LC
105361,LC
1053655,LC
1053656,LC
1053659,LC
1053661,LC
1053664,LC
1053666,LC
1053667,LC
1053669,LC
1053717,LC
1053727,EN
1053746,VU
1053750,LC
1053799,LC
1053801,LC
1053803,LC
1053805,LC
1053807,LC
1053815,LC
1053871,LC
1053875,LC
1053907,CR
1053909,LC
1053913,LC
1053915,LC
1053948,LC
105399,LC
1053999,LC
105402,LC
1054041,LC
1054062,LC
1054066,LC
1054080,LC
1054101,LC
1054125,LC
1054136,LC
1054138,LC
1054150,NT
1054154,NT
1054156,CR
1054158,EN
1054160,EN
1054164,CR
1054166,CR
1054195,LC
1054226,LC
1054235,LC
1054247,EN
1054262,LC
1054330,EN
1054334,LC
1054403,NT
1054406,LC
1054411,VU
1054481,LC
1054490,LC
1054495,LC
1054497,LC
1054509,LC
105454,LC
1054555,LC
1054559,LC
1054561,LC
1054563,NT
1054565,LC
1054577,LC
1054583,LC
1054624,NT
1054626,LC
105471,EN
1054713,LC
1054716,NT
1054718,CR
1054720,LC
1054730,VU
1054732,LC
105476,CR
105478,EN
105481,CR
1054811,LC
1054837,LC
105484,LC
1054841,LC
1054846,LC
1054848,DD
105487,LC
1054890,VU
1054955,LC
1054962,LC
1054967,LC
1054971,LC
1055011,LC
1055017,LC
1055023,EN
1055030,LC
1055043,CR
1055045,VU
1055061,NT
1055063,CR
1055065,DD
1055067,LC
1055069,LC
1055077,VU
1055129,LC
1055194,EN
105529,LC
105531,LC
1055312,LC
1055325,LC
105533,LC
1055363,LC
1055367,LC
1055402,LC
1055459,LC
1055483,CR
1055588,LC
1055593,LC
1055596,LC
1055597,LC
1055601,LC
1055635,DD
1055642,LC
1055652,LC
1055653,LC
1055682,LC
1055707,LC
1055711,LC
1055725,LC
1055748,LC
1055753,LC
1055788,LC
1055834,LC
1055854,LC
1055903,LC
105597,LC
105599,LC
1056000,EN
1056007,DD
1056020,DD
1056047,DD
1056067,LC
1056089,LC
1056096,LC
105611,LC
1056154,LC
1056180,VU
1056186,LC
1056196,LC
1056198,LC
1056212,NT
1056216,LC
1056217,LC
1056218,DD
1056277,EN
1056303,LC
1056387,LC
1056446,LC
1056476,DD
1056511,EN
1056541,NT
1056576,VU
1056652,LC
1056674,NT
1056708,LC
1056712,DD
1056718,LC
105673,LC
105674,LC
105675,LC
105676,LC
105677,LC
105678,LC
105679,DD
105682,LC
1056855,LC
1056868,LC
1056895,VU
105691,LC
105693,LC
1056942,DD
1057007,LC
1057017,LC
1057044,LC
1057084,LC
1057098,LC
105710,NT
1057117,VU
1057121,LC
1057222,CR
1057249,LC
1057253,LC
1057256,LC
1057264,LC
1057268,EN
1057296,LC
1057299,LC
1057301,VU
1057303,LC
1057305,LC
1057391,NT
1057414,LC
1057438,LC
1057458,LC
1057459,LC
1057462,LC
1057477,LC
1057518,LC
1057528,EN
1057551,LC
1057554,DD
1057562,LC
1057564,LC
1057570,LC
1057579,LC
1057599,LC
1057611,NT
1057615,LC
1057660,EN
1057665,VU
1057697,VU
1057703,CR
1057708,EN
1057712,LC
1057717,LC
1057722,LC
1057727,EN
1057735,LC
1057913,LC
1057917,LC
1057918,LC
1057921,EN
1057924,LC
1057925,LC
1057955,DD
1058026,VU
1058028,DD
1058032,LC
1058078,DD
1058092,LC
1058105,LC
1058136,VU
105815,LC
1058153,LC
1058168,LC
105820,LC
1058267,NT
1058285,CR
1058304,LC
105839,EN
1058436,VU
1058447,VU
1058509,DD
1058514,LC
105853,LC
1058546,LC
1058558,LC
1058594,LC
1058617,LC
1058619,LC
1058620,LC
1058621,LC
1058626,LC
1058627,LC
1058640,DD
1058645,CR
1058649,VU
1058654,VU
1058659,LC
1058663,LC
1058747,LC
1058748,LC
1058749,LC
1058750,LC
1058751,LC
1058754,LC
1058772,LC
1058817,CR
1058824,CR
1058831,LC
1058842,LC
1058850,LC
1058851,LC
1058852,LC
1058853,LC
1058854,NT
1058855,LC
1058856,LC
1058857,LC
1058858,LC
1058859,LC
1058860,LC
1058864,LC
1058871,LC
1058886,LC
1058905,DD
1058933,LC
1058935,LC
1058990,EN
1058996,NT
1059012,LC
1059048,LC
1059053,VU
1059066,EN
1059074,LC
1059131,LC
1059135,LC
1059147,VU
1059150,NT
1059152,LC
1059155,EN
105916,LC
1059171,LC
1059189,LC
105919,DD
1059191,LC
1059192,EN
1059193,VU
1059196,DD
1059230,EN
1059232,VU
105926,EN
105929,LC
105932,EN
1059335,LC
1059370,LC
1059427,LC
1059432,LC
1059440,LC
1059482,LC
1059567,DD
1059572,LC
1059576,LC
1059586,LC
1059628,LC
1059630,LC
1059641,DD
1059644,LC
1059682,LC
1059717,LC
1059721,LC
1059732,LC
1059776,LC
1059807,LC
1059877,DD
105988,LC
1059893,LC
1059894,LC
1059896,LC
1059897,LC
1059898,LC
1059899,LC
105990,LC
1060008,LC
1060009,LC
1060011,NT
1060052,EN
1060075,LC
1060077,EN
1060079,LC
1060081,LC
1060083,LC
1060085,NT
1060087,LC
1060096,LC
1060102,LC
1060142,EN
1060177,LC
1060212,LC
1060218,LC
1060322,LC
1060329,LC
1060332,LC
1060348,LC
1060437,VU
106046,LC
1060469,LC
1060472,LC
1060474,LC
1060475,LC
1060477,LC
1060490,LC
1060499,LC
1060501,DD
1060505,LC
1060510,DD
1060516,EN
1060526,LC
1060528,LC
1060659,LC
1060662,LC
1060666,LC
1060673,LC
1060680,LC
1060688,VU
1060689,EN
1060692,LC
1060698,EN
1060704,LC
1060706,LC
1060716,LC
1060743,DD
1060752,LC
1060756,VU
1060764,CR
1060769,EN
106078,DD
1060786,EN
1060788,VU
1060790,LC
1060792,VU
106085,DD
1060872,LC
1060880,LC
1060890,LC
1061038,LC
1061040,LC
1061080,LC
1061129,LC
1061324,LC
1061357,LC
1061361,LC
1061362,LC
1061368,NT
1061372,LC
1061396,EN
1061399,DD
1061400,EN
1061401,LC
1061403,LC
1061405,EN
1061432,EN
1061436,EN
1061448,LC
1061456,EN
1061468,LC
1061500,NT
1061575,LC
1061598,LC
1061601,LC
1061602,LC
1061605,LC
1061609,LC
1061612,LC
1061679,CR
1061685,LC
1061688,LC
106169,LC
106170,DD
1061714,VU
1061716,LC
1061722,LC
106176,LR/cd
106179,LC
106181,LC
1061814,LC
1061823,LC
1061836,NT
1061837,VU
1061841,LC
1061842,VU
1061843,VU
1061844,DD
1061845,EN
1061846,LC
106188,LC
1061912,LC
1061915,LC
1061918,NT
1061920,LC
1061998,LC
1062012,LC
1062018,DD
1062022,LC
1062204,CR
1062211,LC
1062214,VU
1062222,LC
1062316,LC
1062321,LC
1062327,LC
1062329,LC
1062331,LC
1062332,LC
1062363,LC
1062372,LC
1062377,LC
1062379,LC
1062397,LC
1062401,LC
1062432,LC
1062442,LC
1062444,LC
106246,NT
1062527,LC
1062608,EN
1062636,LC
1062637,EN
1062695,CR
1062711,LC
1062714,LC
1062718,DD
1062722,LC
1062728,LC
106283,LC
1062831,DD
1062845,LC
106287,LC
1062886,DD
1062902,LC
1062975,LC
1063000,DD
1063009,LR/nt
1063045,LC
1063050,LC
1063059,NT
1063065,VU
1063152,DD
1063180,LC
1063181,LC
1063183,LC
1063184,LC
1063186,LC
1063188,LC
1063192,DD
1063199,LC
1063304,VU
1063454,EN
1063460,VU
1063504,LC
1063513,LC
1063532,LC
1063535,VU
1063570,LC
1063605,VU
1063613,VU
106364,LC
1063654,LC
1063655,EN
1063686,LC
106369,LC
1063733,LC
1063734,LC
1063737,LC
1063744,LC
1063752,LC
1063756,LC
1063795,NT
1063798,DD
1063804,LC
1063864,LC
1063866,DD
1063878,EN
106389,DD
1063920,LC
1063934,NT
106394,NT
1063944,LC
1063946,LC
106400,LR/nt
1064021,LC
1064023,LC
1064027,LC
1064070,VU
106408,LC
1064080,EN
1064097,NT
1064109,LC
1064112,LC
1064121,CR
1064122,CR
106414,LC
1064144,LC
1064147,LC
1064149,LC
1064150,LC
1064153,LC
1064229,LC
1064233,LC
1064252,LC
1064257,LC
1064275,LC
1064282,LC
1064317,DD
1064341,LC
1064440,LC
1064446,VU
1064448,DD
1064450,NT
1064453,VU
1064464,VU
1064480,LC
1064484,LC
1064486,VU
1064598,LC
1064610,LC
1064612,LC
106468,LC
1064683,LC
106470,NT
1064717,EN
106472,LC
106476,LC
1064783,EN
1064824,NT
1064853,LC
1064875,LC
1064882,NT
1064913,LC
1064916,LC
1064919,LC
1064929,LC
1064935,LC
1064953,LC
1065035,LC
1065036,LC
1065051,LC
1065054,LC
1065065,EN
1065070,EN
1065072,EN
1065074,EN
1065076,NT
1065096,VU
1065244,VU
1065277,DD
1065280,VU
1065527,LC
106558,VU
1065597,NT
1065599,LC
1065601,LC
1065604,LC
1065606,LC
1065612,LC
1065634,VU
1065698,LC
1065710,DD
1065765,DD
1065806,LC
1065808,LC
1065809,LC
1065810,LC
1065811,LC
1065812,LC
1065817,NT
1065824,LC
1065831,LC
1065836,VU
1065843,DD
1065845,LC
1065872,LC
1065874,LC
1065876,LC
1065886,LC
1065959,LC
1065966,LC
1065981,DD
1066007,VU
1066032,LC
1066036,DD
1066043,LC
1066058,LC
1066068,LC
1066070,LC
1066074,LC
1066076,LC
1066077,LC
1066079,DD
1066114,LC
1066118,LC
1066121,LC
1066141,DD
1066148,LC
1066187,LC
1066241,LC
1066246,NT
1066251,LC
1066261,LC
1066264,LC
1066317,LC
1066327,LC
1066334,LC
1066390,LC
1066393,LC
1066395,LC
106640,EN
1066403,LC
1066421,LC
1066428,LC
1066433,LC
1066435,LC
1066496,CR
1066501,LC
1066506,LC
1066515,LC
1066557,NT
1066559,CR
1066575,EN
1066583,LC
1066587,LC
1066593,LC
1066597,NT
1066603,LC
1066647,NT
1066649,LC
1066651,EN
1066655,VU
1066657,LC
1066659,LC
1066661,NT
1066672,VU
1066674,EN
106672,LC
1066726,LC
1066750,LC
1066754,LC
1066758,LC
1066760,LC
1066766,LC
1066768,LR/nt
1066787,DD
1066794,NT
1066809,LC
1066814,LC
1066822,LC
1066842,CR
1066852,VU
1066860,LC
1066864,NT
1066899,LC
1066907,VU
1066914,VU
1066916,LC
1066994,LC
1067002,LC
1067142,LC
1067151,LC
106717,LC
106719,EN
1067278,LC
1067300,LC
1067301,NT
1067308,NT
1067309,NT
1067310,NT
1067311,NT
1067365,LC
1067495,LC
1067577,LC
1067618,LC
1067624,LC
1067680,LC
1067722,LC
1067735,LC
106786,LC
1067876,LC
1067878,LC
1067882,LC
106790,LC
106795,LC
1067983,NT
106800,LC
106808,VU
1068154,LC
1068161,LC
1068197,EN
1068200,LC
1068209,EN
1068212,VU
1068254,LC
1068256,NT
1068258,LC
1068267,LC
1068270,VU
1068271,VU
1068272,NT
1068273,LC
1068275,NT
1068277,LC
1068278,LC
1068279,DD
1068283,LC
10683,LC
1068306,LC
1068314,NT
1068318,EN
1068319,EN
1068321,LC
1068341,VU
1068384,LC
106839,LC
1068487,LC
106849,NT
1068506,LC
1068508,LC
1068510,LC
1068512,LC
106852,NT
1068592,LC
1068622,LC
1068646,CR
106865,CR
1068651,LC
106866,LC
1068677,CR
106870,LC
1068702,LC
106872,LC
1068726,LC
106874,LC
1068786,LC
106879,LC
1068790,LC
1068823,LC
106883,LC
1068882,LC
106893,LC
1068942,DD
106895,LC
106901,LC
1069120,LC
1069145,LC
106919,EN
10692,LC
106920,LC
1069212,LC
1069213,EN
1069216,VU
1069218,CR
1069219,LC
1069220,EN
1069221,LC
1069222,NT
1069224,LC
1069241,LC
106925,LC
1069252,LC
106926,LC
106929,VU
1069421,VU
1069448,LC
1069451,NT
1069453,VU
1069456,VU
1069458,LC
1069462,LC
1069464,EN
1069470,NT
1069495,LC
10695,LC
1069533,LC
1069602,DD
1069631,LC
1069637,LC
1069642,LC
1069713,LC
1069751,LC
1069755,EN
1069761,LC
1069766,LC
1069768,LC
1069775,LC
1069796,LC
1069798,LC
1069806,LC
1069818,LC
1069836,LC
1069936,EN
1070,VU
1070062,EN
1070095,LC
1070115,LC
107014,LC
10702,LC
107022,EN
107024,LC
1070251,LC
107026,LC
1070267,CR
107027,LC
1070293,CR
1070299,LR/nt
10703,LC
1070307,LC
1070310,LC
1070311,LC
1070313,CR
1070317,LC
1070414,LC
1070418,LC
1070473,LC
107048,VU
107058,LC
107065,LC
107068,NT
10707,LC
1070725,EN
1070768,EN
107081,LC
1070830,CR
1070908,VU
1070910,LC
107096,LC
1070974,LC
1070982,LC
1071,LC
1071026,LC
1071040,DD
1071075,VU
1071076,LC
1071077,LC
1071088,DD
1071225,LC
1071228,LC
1071230,LC
1071232,LC
1071234,NT
1071236,EN
1071240,LC
